80.2,80.82,79.32,80.67,32248000
79.38,80.63,79.01,80.04,35056000
78.82,79.85,78.01,78.37,41808900
77.56,78.74,77.15,78.69,32252000
75.6,77.09,75.38,76.95,34701000
74.23,76,73.75,75.95,76342000
70.79,73.35,70.58,72.63,53529000
71.69,73.8,70.32,73.21,61528000
74,74.18,72.05,73.59,50299000
73.23,74.78,72.52,72.99,43938000
75.59,76.5,72.76,72.91,52146000
77.28,77.76,75.85,75.91,32487000
76.18,77.71,75.1,77.52,32976000
77.05,77.95,76.24,76.29,25317000
77.19,77.89,76.85,77.56,25729000
77.76,78.06,77.26,77.44,23340000
76.57,77.48,75.64,77.08,36488000
78.78,78.82,75.9,76.55,55090000
79.35,79.71,78.6,79.04,35899000
78.12,79.2,77.91,79,34031000
77.59,78.84,77.33,78.79,28872000
78.6,78.94,77.13,77.22,37533000
78.1,78.62,77.51,78.54,30680000
76.33,78.63,76.04,78.29,36814000
77,77.53,75.95,76.8,31961000
77.4,78.3,76.44,77.91,76671000
76.77,77.33,76.52,77,23031000
75.96,77.25,75.57,76.43,28693000
73.52,76.23,73.07,76.08,37742000
77.15,77.25,73.43,74.58,49679000
78.02,78.3,77.1,77.48,26744000
77.13,78.36,77.05,77.92,32219000
76.52,77.95,76.51,77.43,29909000
77.59,78.17,76.2,76.67,28882000
77.26,78.17,77.01,77.89,28183000
76.1,77.38,75.6,77.26,29476000
75.89,76.93,75.53,75.95,26676000
77.14,77.48,75.6,75.83,32389000
75.01,76.7,74.82,76.68,34979000
74.3,74.82,74.01,74.82,26241000
74,74.43,73.73,73.86,21947000
75.27,75.49,74.46,74.63,36323000
75,75.99,74.73,75.96,23993000
74.94,75.28,74.79,75.02,19734000
74.34,74.73,73.57,74.57,20897000
74.92,75.19,74.41,74.57,20102000
74.97,75.18,74.62,74.81,22917000
74.81,75.58,74.51,75.29,26679000
74,74.72,73.96,74.59,23974000
74.32,74.65,73,73.63,38846600
73.97,74.38,73.69,74.3,22207000
73.12,74.25,73.05,73.77,29266000
73.09,73.33,72.22,72.83,27419000
73.46,73.91,73.06,73.44,24591000
73.4,73.43,72.56,73.06,27202000
73,74,72.7,73.17,38141000
72.02,73.72,71.79,72.47,30986000
73.2,73.59,72.18,72.69,34986000
72.36,73.88,72.36,73.51,30777000
72.22,73.22,71.55,72.36,43535000
74,74.17,72.44,72.65,43992000
74.21,75.19,74.13,74.68,36853000
74.72,74.92,73.42,73.71,41324000
75.17,75.5,73.85,74.92,41725000
74.99,75.67,74.66,75.19,45917000
75.96,76.74,74.51,74.98,124168000
69.74,71.33,69.61,71.29,78435000
69.76,69.77,68.61,69.27,40398000
68.81,69.96,68.5,69.4,49539000
66.8,68.46,66.16,68.42,42456000
67.03,67.85,66.04,66.41,38188000
67.54,67.94,67.07,67.66,29594000
67.96,68.09,66.26,67.17,44213200
67.13,68.17,66.9,67.9,38537000
65.28,66.59,64.79,66.34,39212000
63.31,65.34,63.05,64.87,44422000
63.41,65.12,63.15,64.97,51432000
65.06,65.56,62.21,62.76,68926000
66.3,66.57,65.12,65.29,28745000
66.86,67,65.76,66.29,25203200
68.04,68.3,65.79,66.45,41895000
67.58,68.44,67.39,68.06,33243000
67.46,67.92,67.13,67.29,27202000
67.31,67.7,66.84,67.6,46461000
68,68,66.9,67.13,47714000
65.58,67.48,65.57,67.44,44308000
65.36,67.17,65.27,65.72,57335000
64.32,65.66,64.22,65.37,34560000
64.46,64.81,63.35,64.5,46466000
65.46,65.58,64.21,64.34,34245000
64.49,65.75,64.05,65.6,35570000
64.1,64.88,63.93,64.4,27715000
64.16,64.88,63.75,64.19,31046000
64.7,64.97,63.83,64.5,29419000
65.85,66.47,64.06,64.29,55730000
65.32,65.8,64.9,65.78,44242000
63.53,65.82,63.5,65.77,69206900
62.4,63.34,61.79,62.88,37617000
63.37,63.48,62.15,62.5,42442000
63.66,64.36,62.82,63.19,47352000
62.45,63.59,62.07,63.34,36514000
62.62,63.42,62.32,62.87,32217000
63.23,63.59,62.05,63.08,35947400
63.95,64.17,62.56,63.3,45253500
63.84,64.3,63.51,63.83,42700000
63.39,64.14,62.62,63.51,47795000
61.62,63.51,61.57,63.48,55682000
60.41,61.45,60.15,61.35,38294000
60.94,61.48,60.4,60.52,54200000
58.56,60.5,58.25,60.49,58992000
59.5,60.19,58.18,58.56,53931000
57.89,59.56,57.57,59.21,43034000
58.31,58.45,57.31,58.02,47933000
59.26,59.38,57.52,57.92,56814000
59.53,60.45,58.95,59.23,47429000
59.66,60.89,59.51,59.83,48525000
57.98,59.9,57.98,59.83,48575000
56.85,57.65,56.38,57.24,52584000
57.23,58.82,56.5,56.76,61251000
58.77,59.3,56.26,57.39,78587000
60.98,61.15,58.49,58.53,55901000
59.67,61.35,59.18,61.22,46057000
61.3,61.89,60.18,60.46,54189000
60.43,62.28,60.21,61.15,82429000
57.58,59.85,57.16,59.78,76093000
56.09,58.28,55.84,58.15,75557000
58.05,58.31,54.66,56.14,107758000
59.97,60.01,57.57,57.71,92502000
63.6,63.65,59.77,60.87,138769000
63.45,63.48,61.26,61.36,96565000
62.65,63.44,62.22,63.03,60631000
59.46,61.24,59.15,61.24,60364000
59.3,60.58,58.72,58.94,88040000
59.79,60.19,57.74,59.72,78774000
59.29,59.68,55.88,59.09,108623000
60.09,60.45,57.78,58.89,72325000
57.6,60.31,57.31,58.53,91452000
63.08,63.18,58.68,59.16,114988000
59.63,62.46,59.19,62.41,100215000
57.68,58.71,57.17,58.19,78836000
55.9,58,55.44,56.95,108488000
59.94,60.2,56.32,56.75,125214400
62.55,63.17,59.13,59.49,83859000
63.21,63.91,62.21,62.72,66277000
60.46,62.66,60.24,62.62,59291000
60.78,61.52,59.87,60.24,53011000
61.34,61.95,59.34,60.01,67052000
60.51,61.9,57.98,60.97,112650000
64.74,64.95,60.37,60.39,97503900
64.89,66.19,63.78,64.89,68786000
67.19,67.36,63.36,64.1,85696000
67.53,67.92,66.18,67.24,59999900
68.01,68.23,66.82,66.97,44439000
69.17,69.29,67.47,68.24,43981000
68.76,69.6,68.3,69.19,40827000
68.18,68.95,66.62,68.74,52197000
68.49,69.43,67.46,67.72,48227000
71.29,71.35,68.15,68.83,57091000
69.86,71.35,69,70.88,46340500
72.5,72.59,69.96,70.1,59408300
70.77,72.15,70.51,72.03,59871600
71.08,71.18,69.47,69.8,38927000
71.88,71.89,70.25,70.84,46026500
69.69,71.97,69.62,71.57,74567700
68.66,68.9,67.62,68.8,42013500
66.96,68.05,66.51,67.41,56824100
69.47,69.88,67.38,68.46,66783700
69.34,70.01,68.87,68.94,41653700
70.19,71.22,68.85,69.26,55322700
70.95,71,69.45,69.85,52077000
68.74,71.44,68.54,70.78,76620300
69.69,69.96,68.45,68.59,70932400
67.73,70.11,65.73,69.63,130928900
67.05,69.08,67,68.06,62087100
66.94,67.54,66.07,67.3,43809900
67.5,67.58,66.72,67.09,36694900
64.18,67.33,64.05,67.33,61911700
64.92,65.06,64.05,64.45,47282100
63.75,65,63.35,64.85,45675600
64.3,64.49,63.47,63.55,43666100
62.27,64.57,62.22,64.32,60704300
61.46,62.78,61.46,62.16,42086500
62.74,63.16,61.27,62.19,51685100
62.05,63.14,61.82,62.75,45985500
63.03,63.77,60.7,61.48,74866600
542.29,542.29,537.31,540.01,1400800
541.03,541.95,535.49,540.78,1549700
538.38,543.85,538.38,541.61,1170400
538.08,542.69,536,537.02,1298000
532.22,538.41,529.57,536.77,1316900
540.85,540.85,533.85,535.53,1708400
548.6,551.14,539.5,542.56,1947600
550,554.71,546.72,548,1576600
551.62,553.47,548.17,552.03,1281400
553,555.28,548.13,548.34,1889200
557.59,558.9,550.65,555.17,1565300
570.5,572.26,558.74,558.78,2110700
562.56,574.59,561.21,570.19,2570100
560.43,562.36,555.83,558.81,1625600
561.65,561.72,559.05,560.36,2585800
559.39,560.8,556.15,557.99,1191100
552.5,559.78,547,559.5,2128700
551.71,553.8,548,550.84,1800600
550.95,556.85,546,554.51,1636500
553.5,558.4,544.22,547.32,1698900
553.51,556.37,550.46,555.51,1385800
555.14,558.14,550.68,551.18,1815800
564.25,564.85,554.73,555.01,1787400
566.86,570.27,563.53,568.85,1059200
574.88,576.68,566.76,567.68,1654600
575.02,577.91,573.41,575.33,1385800
571.87,577.11,568.01,573.37,1871700
570.45,575.39,566.52,573.64,1700100
560.53,572.15,558.75,571.34,2123800
554.24,564.71,552.9,558.4,2403600
543.21,556.14,541.5,555.48,2305200
535.9,546.22,535.45,543.87,1821000
530,536.79,528.25,536.09,1002300
536.05,536.44,529.41,531.91,1453900
543.13,543.75,535.8,538.95,1440400
538.04,543.11,538.01,542.87,986400
541.4,545.49,537.51,539.7,1449100
546.83,550,541.09,542.84,1612400
543.35,549.91,543.13,549.01,1895100
537.25,544.82,534.67,542.93,1615800
535.3,538.45,533.38,535.97,1374000
529.3,537.7,526.92,536.94,1745100
528,532,526.02,527.83,1264300
527.64,537.2,526.41,531,1744600
523.79,528.5,522.09,527.58,1844700
529.24,532.67,521.27,522.76,1659100
528,533.4,523.26,529.24,2033100
531.73,533,518.55,528.48,2842000
515.86,539.87,515.52,534.52,5591000
511,511.09,501.2,510.66,4174900
522.78,522.99,510,510,1679200
529.97,530.7,518.19,518.63,1898800
538.53,539,529.67,535.21,1539500
535.59,542.17,533,539.95,2275500
521.48,536.33,519.7,534.39,2669600
507.25,519.28,506.2,518.04,2262500
511,512.5,506.02,506.9,2221800
500.01,508.19,500,508.08,2292000
505.57,505.68,497.76,501.79,2708400
494.65,503.23,493,500.87,2229600
498.84,502.98,492.39,496.18,2364000
494.94,495.98,487.56,492.55,2316000
504.76,504.92,494.79,496.17,2063700
497.99,503.48,491,502.68,3344400
507,507.24,499.65,501.1,2059400
515,516.17,501.05,501.96,2892000
523.26,524.33,513.06,513.87,2054200
529.01,531.27,524.1,524.81,1443600
531.25,532.6,525.8,526.4,1364500
528.09,531.15,527.13,530.42,873900
532.19,535.48,530.01,530.33,2272300
528.77,534.25,527.31,534.03,1033200
530.51,531.76,527.02,528.77,704000
527,534.56,526.29,530.59,2191600
516.08,526.46,516.08,524.87,2716300
511.51,517.72,506.91,516.35,3680100
512.95,513.87,504.7,511.1,2918700
497,507,496.81,504.89,2875300
511.56,513.05,489,495.39,3953400
522.74,523.1,513.27,513.8,2805700
523.51,528.5,518.66,518.66,1989100
527.8,533.92,527.1,528.34,1606400
533.08,536.33,525.56,526.06,1707600
522.14,534.19,520.5,533.37,1866200
527.13,531,523.79,526.98,2323000
531,532.89,524.28,525.26,2558600
531.16,537.34,528.59,537.31,1388300
531.44,536,529.26,531.32,1274500
533.51,535.5,529.8,533.75,1521600
538.9,541.41,531.86,533.8,2109600
540.62,542,536.6,541.83,1145200
540.88,541.55,537.04,540.37,1518800
539,543.98,538.6,541.08,1784200
537.65,542.7,535.62,539.27,1701300
541.61,542.14,536.56,537.5,2217600
531.25,535.11,531.08,534.83,1557700
535,538.24,530.08,536.99,1387800
537.5,541.94,534.17,535.03,1957300
543.58,543.79,534.06,536.51,1721100
546.68,546.68,542.15,544.4,1285700
549.8,549.8,543.48,545.38,1335700
550.39,550.46,545.17,547.31,1126300
548.49,551.94,546.3,550.29,962900
541.46,549.59,541.02,547.49,1131500
546.21,546.21,538.67,541.01,1629300
545.5,546.89,540.97,542.04,1329600
556.8,556.8,544.05,545.92,2026700
553,555.5,549.3,554.11,1240800
555.5,557.9,553.23,555.22,1378500
559.35,559.57,554.75,559.08,2029500
548.95,552.8,543.51,550.31,1451500
550,554.19,546.98,549.33,1765700
543,548.98,541.62,548.9,1267500
537.03,544.41,537.03,540.77,1182100
544.36,544.88,535.79,539.78,1967700
539.32,547.22,535.85,543.98,2342400
529.89,539.8,528.8,532.71,2911300
525.19,526.79,519.11,526.54,2329900
509.45,521.76,508.1,520.84,2600400
527.25,530.98,508.53,511.17,5524200
519,529.43,515,524.51,3698400
531.01,532.8,518.3,530.03,3709200
538.9,547.19,533.17,537.94,2216500
544.99,549.5,533.1,533.21,2574600
557.72,565.13,544.05,544.49,3073500
571.18,571.49,559.06,560.88,2517900
565.57,573.88,557.49,572.5,1985400
574.4,575.27,563.74,563.74,1906100
578.8,581,574.44,577.35,1211300
573.05,577.22,572.5,575.28,1138600
567.31,571.91,563.32,570.08,1175200
576.01,577.58,567.01,568.27,1441500
576.93,579.85,572.85,577.36,1617300
571.75,578.19,571.17,576.36,1278900
576.06,579.25,574.66,577.1,1439700
587.55,587.98,574.18,575.06,1920700
581.46,589.63,580.52,587.99,1723400
586.85,586.85,581,581.13,1467400
593.82,593.95,583.46,587.37,1684900
591.5,596.48,589.5,596.08,3726400
587,589.54,585,589.27,1440600
580.01,587.52,578.78,584.77,1688200
572.76,581.5,572.66,579.95,1476300
572.94,574.95,568.21,573.1,1593200
581,581.64,574.46,575.62,1597300
580.36,581.81,576.26,581.35,1217700
581.5,583.5,576.94,583.1,974700
588.9,589,580,581.01,1283700
586.6,591.77,586.3,589.72,1427100
583.98,586.55,581.95,586.08,1627900
580,586,579.22,581.98,1454200
580,582.99,575,577.94,1211800
571.85,577.83,571.19,577.33,1574100
571.33,572.04,567.07,571.6,1080800
569.56,573.25,567.1,569.2,1289400
577.27,578.49,570.1,571,1698700
581.26,581.8,576.58,577.86,1635200
584.72,585,579,580.2,1357700
583.59,585.24,580.64,582.56,786900
583.82,584.5,581.14,583.37,912300
585.88,586.7,582.57,584.49,1033900
585,587.34,584,586.86,976000
576.11,584.51,576,582.16,1280600
577.86,579.38,570.52,573.48,1515000
576.18,577.9,570.88,574.65,982800
567.31,575,565.75,574.78,1437900
564.52,565.9,560.88,562.73,1537800
569.99,570.49,566,567.88,1211400
563.56,570.25,560.35,568.77,1490700
568,569.89,561.1,563.36,1107900
561.78,570.7,560,566.37,1330700
570.05,571.98,562.61,565.07,1547000
569.04,575.35,564.1,573.15,1423400
570.4,575.96,562.85,566.07,1949900
580.6,583.65,570,571.6,2097000
586.55,589.5,584,587.42,1013700
588.75,589.7,583.52,585.61,1346200
588.07,592.5,584.75,590.6,984100
590.4,591.86,587.03,589.02,929900
596.45,599.5,591.77,593.35,1032300
593.23,597.85,592.5,595.98,1229800
590.72,599.65,590.6,594.74,1694500
591.75,594.4,585.23,589.47,2056500
593,596.8,582,595.08,4003200
579.53,580.99,568.61,573.73,3008300
588,588.4,582.2,582.66,1393300
585.74,585.8,576.56,584.78,1618600
582.6,585.21,578.03,584.87,1849000
571.91,580.85,571.42,579.18,1617300
565.91,576.59,565.01,571.1,1353000
571.58,576.72,569.38,576.08,1113700
577.66,579.53,566.14,571.09,1904300
583.76,586.43,579.59,582.25,1061700
583.35,585.01,580.92,584.73,712200
583.35,585.44,580.39,582.34,1053500
578.32,584.4,576.65,582.67,1444000
578.66,579.57,574.75,575.28,1310200
577.18,579.87,573.8,577.24,2230800
581,582.45,571.85,576,1737200
565.26,579.96,565.22,578.65,1964000
565.19,572.65,561.01,564.62,2201100
555.15,565,554.25,564.95,1532600
556.85,557.58,550.39,556.36,4496000
554.24,555,548.51,554.9,2450100
544.86,553.56,544,553.37,1737000
544.2,545.32,539.33,543.01,1440600
549.26,549.62,541.52,544.28,1697900
552.26,552.3,545.56,551.76,1217200
557.3,557.99,548.46,551.35,1454500
558,559.88,555.02,558.84,1097100
560.51,563.6,557.9,560.55,1348000
557.15,562.9,556.04,562.12,1463500
558.06,558.06,548.93,556.33,1732000
546.4,554.95,544.45,553.9,1684500
541.5,548.61,538.75,544.66,1811500
550.99,552.34,542.55,544.94,1861500
560.7,560.9,545.73,553.93,1431100
560.8,561.35,555.91,559.89,1766300
563.35,564,558.71,560.08,1350400
564.57,567.84,561,561.68,1647500
556,566,554.35,565.95,2098400
547.26,553.64,543.7,552.7,1926900
541.13,547.6,540.78,545.06,1611400
532.9,539.18,531.91,538.94,1193000
529.74,536.23,526.3,529.77,1779900
519.7,529.78,517.58,528.86,1274300
521.39,521.8,515.44,520.63,1481200
525.7,525.87,517.42,519.98,1699700
533,533,525.29,526.65,1188500
530.89,536.07,529.51,533.09,1648900
523.51,530.19,519.01,529.92,1907300
510.75,519.9,504.2,518.73,2432800
508.46,517.23,506.45,511,2015800
515.79,516.68,503.3,509.96,3215500
525.23,526.81,515.06,515.14,1684400
524.82,528.9,521.32,527.81,1021300
533.76,534,525.61,527.93,1683900
527.11,532.93,523.88,531.35,1900300
527.6,528,522.52,526.66,1746400
516.9,529.46,516.32,527.7,2691700
517.18,518.6,502.8,517.15,3326400
522.51,524.7,515.42,516.18,2094600
530.07,531.65,522.12,525.16,1878000
533.79,533.87,526.25,526.94,2046700
528.64,537.23,527.51,534.81,2358900
536.1,536.7,525.6,528.62,2559700
548.81,549.5,531.15,536.1,6790900
543,557,540,556.54,4879900
536.82,538.45,518.46,536.44,3844500
538.25,544.1,529.56,532.52,2568000
532.55,540,526.53,530.6,3914100
565,565,539.9,540.95,4025800
559.62,565.37,552.95,564.14,3321700
542.6,555,541.61,554.9,3142600
540.74,548.48,527.15,538.15,4389600
574.65,577.77,543,543.14,6351900
569.85,587.28,564.13,569.74,5085200
599.99,604.83,562.19,567,146700
558.71,568.45,558.71,567.16,7900
566.89,567,556.93,556.97,10800
561.2,566.43,558.67,559.99,41100
568,568,552.92,558.46,13100
45.79,45.79,45,45.18,8088500
45.7,46.17,45.16,45.63,13637900
43.86,45.19,43.8,45.17,15995100
43.79,44.22,43.56,43.61,11354700
43.82,44.03,43.61,43.67,10705800
44.24,44.36,43.68,44.15,12226100
44.45,44.6,43.95,44.13,14683300
44.82,45.2,44.42,44.44,10408000
45.36,45.42,44.82,44.95,8848000
45.2,45.67,45.01,45.1,20520400
43.78,44.67,43.68,44.47,15819300
44.59,44.93,44.13,44.2,13808900
44.64,44.78,44.28,44.42,7532100
45.25,45.54,44.71,44.72,8244400
45.37,45.58,44.91,45.04,14044500
44.9,45.45,44.81,44.98,14708000
43.58,44.71,43.43,44.67,18919900
43.54,44.16,43.46,43.79,9656200
42.93,43.88,42.75,43.51,11376400
42.84,42.98,42.44,42.87,9087000
42.7,43.36,42.58,42.95,8384800
42.77,42.99,42.36,42.5,10007300
42.57,42.92,42.18,42.68,10600700
43.6,43.93,42.67,42.98,11801900
43.98,44.24,43.4,43.44,11888000
44.18,44.31,43.5,44.16,11867700
42.08,44.38,41.97,43.99,30098500
43.7,43.95,42.42,42.62,22392400
44.06,44.43,43.7,44.11,11027300
44.38,44.57,44.05,44.28,10044200
44.6,44.76,44.26,44.45,9223800
43.21,44.72,43.21,44.43,17922900
43.45,43.52,42.91,43.38,9797500
43.99,43.99,43.42,43.53,12129100
44.3,44.36,43.76,44.11,12036200
43.65,44.42,43.5,44.37,13301000
43.56,43.82,43.3,43.65,10410700
44.37,44.54,43.35,43.53,12798400
44.12,44.59,44,44.42,13785800
43.07,44.16,42.86,43.93,18158200
43.18,43.26,42.76,42.96,9791100
42.9,43.18,42.66,43.07,12160800
42.61,43.15,42.54,42.57,15507600
43.57,43.66,42.67,42.94,16005100
44.08,44.26,43.03,43.55,18414500
44.8,44.98,43.88,44.05,16281400
45.1,45.25,44.38,44.7,16985900
44.43,44.76,43.88,44.69,20305700
43.75,44.85,43.51,43.99,36033600
43.56,43.8,41.8,43.73,74370100
49.8,50.32,46.3,46.46,84839700
49.14,49.28,47.66,47.99,45777200
49.57,49.79,49.07,49.44,18976400
48.74,49.23,48.63,48.95,14294300
48.43,49.08,48.01,48.89,12647400
47.6,48.38,47.32,48.18,16305100
46.79,47.89,46.77,47.63,15845900
46.06,46.59,45.85,46.47,14681800
47.54,47.75,46.2,46.23,17126000
47.7,48.09,47.07,47.51,15911600
49.15,49.48,47.4,48.3,21605200
49.92,49.93,48.56,48.8,10170700
50.28,50.41,49.62,49.72,7462800
48.99,50.23,48.72,50.23,14704800
49.62,49.64,48.51,48.59,11788000
49.2,49.88,48.33,49.21,16204300
49.71,49.88,48.91,49.13,14389300
50.66,50.78,49.47,50.17,11924500
51.54,51.68,50.46,50.51,9305000
50.35,51.27,50.35,51.22,10703500
50.67,51.01,50.51,50.53,6624500
50.65,51.06,50.61,50.86,5169700
50.19,50.92,50.19,50.65,5961900
51.46,51.46,49.93,50.02,15514000
50.99,51.6,50.95,51.15,24021100
51.06,51.47,50.83,50.88,24110200
50.93,51.15,50.44,50.91,15338900
49.02,50.25,48.9,50.12,17112300
49.5,50.08,48.81,48.85,21399300
50.42,50.92,49.5,49.82,18132500
49.54,51.17,49.48,50.24,20370500
49.54,50.58,49.43,49.94,21100200
50.33,50.69,49.19,49.21,16184100
48.75,50.53,48.29,50.51,19655600
50.52,50.9,49.22,49.62,18190100
51.03,51.25,50.51,50.99,15418100
50.19,50.67,49.9,50.41,12136700
50.71,50.97,50.2,50.28,14236000
50.27,51.12,50.01,50.67,16099900
51.43,51.43,49.66,50.1,23146900
51.87,52,51.64,51.74,8913700
51.56,52.26,51.52,51.93,13428500
51.98,52.19,51.6,51.72,14219600
51.25,51.83,51.07,51.83,14643500
51.99,52.25,50.99,51.04,22225300
50.6,52.23,50.27,51.25,28916000
51.24,51.37,50,50.58,29260000
52.28,52.62,51.34,51.75,26847300
51.83,52.42,50.94,52.37,38392800
50.52,51.95,50.47,51.75,28824700
50.96,51.17,49.95,50.5,35513400
49.33,50.63,49.22,50.6,30564700
48.57,49.18,48.1,49.05,31586300
48.8,49.63,48.79,49.41,24730300
47.9,48.67,47.86,48.55,24166700
47.37,47.98,46.6,47.93,22636000
47.62,48.28,47.32,47.46,33021500
45.99,47.13,45.74,47.08,25051500
46.05,46.72,45.94,46.34,17181500
46.16,46.52,45.67,46.05,18446800
45.21,45.84,45.13,45.63,16205500
45.94,45.98,45.13,45.43,25389100
45.01,46.15,44.88,45.87,36834900
43.31,44.82,43.29,44.7,36596500
42.53,43.65,42.4,43.5,33805800
42.4,42.83,42.26,42.6,30653400
42.42,42.88,41.77,42,69348900
39.65,40.48,39.46,40.18,41955200
38.47,39.4,38.25,39.28,17802400
38.74,38.98,38.31,38.45,24107000
36.95,38.5,36.92,38.12,26998500
37.27,38.08,36.2,37.82,41973500
38.66,39,37.71,37.97,38509000
39.52,40.07,38.29,38.38,38841900
40.73,41.07,39.59,39.6,36771500
40.9,41.25,40.42,41.1,33519600
41,41.29,40.1,41.08,26593500
41.06,41.29,40.78,40.93,22538300
41.2,41.73,41.04,41.52,23576100
40.79,41.69,40.65,41.03,38191700
40.24,40.64,39.69,40.5,24584400
40.66,41.24,40.11,40.32,35172900
40.58,41.23,40.44,40.75,30386500
40.41,41.09,40.16,40.52,35883300
39.01,40.8,39,40.66,62189200
39.56,39.8,38.82,38.95,35916500
39.26,40.1,38.91,39.88,49014100
38.15,39.27,37.9,39.05,66105300
39.77,40.04,38.22,38.65,109217100
42.44,43.19,39.55,40.93,233872100
43.05,43.32,41.42,42.09,93702100
42.37,42.96,42.3,42.59,39495500
42.61,42.96,41.69,42.71,61490700
43.98,44.01,42.14,42.55,72409900
41.73,43.2,41.5,42.88,69745500
41.02,41.56,40.93,41.26,25203000
41.05,41.23,40.33,41.14,30741800
42.01,42.06,40.6,40.78,52683000
40.34,41.82,40.26,41.81,75520200
39.05,39.8,39.05,39.59,26200400
39.14,39.34,38.96,39.19,14763300
39.49,39.6,38.69,38.87,16092900
38.9,39.3,38.79,39.27,19803300
38.57,38.67,38.2,38.51,11634100
38.09,38.57,37.9,38.31,16490600
38.3,38.72,37.83,38.18,24843000
37.76,37.92,37.56,37.79,9516800
38.14,38.22,37.54,37.71,14356400
37.7,38.2,37.64,38.01,14879100
37.65,37.75,37.31,37.64,12254900
37.61,37.75,37.31,37.5,12670300
37.56,37.94,37.5,37.83,17084900
36.77,37.77,36.75,37.38,20153200
36.2,36.57,36.12,36.47,13338900
36.32,36.42,36.17,36.36,8927300
35.96,36.45,35.77,36.19,16532300
35.8,35.99,35.15,35.52,12902700
36.1,36.15,35.75,35.79,8660100
35.73,35.96,35.4,35.91,10593700
36,36,35.53,35.66,11306600
35.58,35.94,35.44,35.79,11770500
36.32,36.42,35.62,35.7,17636400
35.71,36.66,35.65,36.53,13097200
35.69,36.08,35.31,35.62,14573000
36.26,36.49,35.68,35.81,17937400
35.94,36.99,35.8,36.6,29876700
35.91,36.16,35.67,35.68,11570900
36.23,36.23,35.51,35.9,14607200
36,36.33,35.75,36.12,20143800
35.09,36.55,35.04,36.17,47391000
33.78,34.92,33.68,34.71,38622500
33.48,33.84,33.4,33.6,18153600
33.35,33.64,33.16,33.28,18431000
33.18,33.35,32.93,33.33,21540900
33.82,33.9,32.98,33.21,37535900
34.42,34.45,33.72,33.79,56260600
35.72,35.94,35.2,35.61,36316600
35.8,35.95,35.45,35.7,18680500
34.95,35.56,34.78,35.43,18379500
34.33,34.97,34.1,34.93,18064800
34.68,35.07,34.68,34.85,12626900
35.64,35.66,34.28,34.53,23096900
36.15,36.23,35.48,35.52,15716800
36.07,36.15,35.9,36.14,8604900
35.62,35.91,35.4,35.88,16533600
35.5,35.7,35.21,35.35,18609600
34.93,35.26,34.85,35.13,20450100
33.85,34.55,33.7,34.25,25500600
33.25,33.75,33.02,33.66,16010000
33.38,33.65,33.1,33.25,18074400
33.79,33.99,33.35,33.48,14589800
34.13,34.22,33.37,33.64,26206400
34.81,34.81,33.97,34.05,21605800
35.14,35.2,34.52,34.68,16200000
34.67,35.01,34.26,34.94,17836000
34.8,34.94,34.3,34.43,24402900
35,35.49,34.77,34.81,32432300
36.88,37.06,36.64,36.94,12926300
36.5,36.79,36.34,36.78,12466100
36.25,36.84,36.11,36.63,13321500
35.87,36.52,35.86,36.31,9179300
35.86,36.32,35.54,36.04,14390000
35.06,36.08,35.05,35.92,18707200
34.79,34.99,34.36,34.94,11192800
34.48,34.83,34.26,34.73,9434100
34.8,34.97,34.58,34.65,6557500
34.69,34.95,34.28,34.87,9178900
34.92,34.93,34.13,34.65,13153000
34.9,35.1,34.67,34.9,9780800
35.15,35.17,34.42,34.78,16960500
35,35.13,34.73,35.12,13057000
34.85,35.08,34.51,35.02,16294400
34.6,34.86,34.26,34.7,17522800
34,34.39,33.89,34.36,13804500
33.99,34.47,33.67,33.87,18596700
33.41,33.99,33.28,33.89,14845700
33.66,33.66,33.1,33.41,18847100
34.18,34.19,33.4,33.8,18879800
34.48,34.65,33.98,34.17,17039000
34.43,34.69,34.17,34.4,12477100
33.99,34.6,33.87,34.45,22520600
34.01,34.1,33.41,33.76,20303400
33.88,34.57,33.61,33.92,30407700
35.99,35.99,33.67,34.07,66062700
36.94,37.17,36.48,36.49,19156000
36.68,37.05,36.3,36.91,13129100
36.59,37.12,36.21,36.87,22454100
36.26,36.69,36,36.51,19474700
35.89,36.44,35.25,35.95,23341500
34.37,35.89,34.12,35.83,28736000
34.67,35,33.65,33.99,31019200
35.03,35.1,34.29,34.48,19401600
35.82,35.82,34.77,35.24,17242300
36.08,36.19,35.4,35.44,19051700
36.71,36.85,36.11,36.14,17915200
36.6,36.65,35.89,36.4,16685400
36.29,36.6,35.55,36.38,28932700
36.98,37.3,35.81,36.35,61599100
33.93,34.28,32.64,34.21,50600400
33.55,34.04,33.04,33.45,26322600
32.64,33.48,32.15,32.87,28040700
34.88,34.98,33.09,33.4,34024900
34.19,35,33.95,34.87,21651200
33.1,34.43,33.02,33.83,35486100
34.11,34.37,32.53,33.07,47770200
36.01,36.05,33.83,34.26,41049900
36.66,36.79,35.51,35.76,16827800
36.68,36.86,36.56,36.64,14522800
36.16,36.86,36.15,36.49,15734000
36.46,36.58,35.73,35.9,15153200
35.77,36.73,35.53,35.9,18292900
35.5,36.15,35.05,35.59,21929600
36.24,36.74,35.45,35.45,20938800
37,37.07,35.86,35.93,31715100
38,38.04,36.28,36.68,29589000
38.1,38.27,37.73,37.94,16044200
38.37,38.47,37.42,37.77,19517000
