"869","BAC","15.875","60764064","303523","4/30/2015","3:23pm"
"870","MSFT","48.810","49038643","92205","4/30/2015","3:23pm"
"871","AMZN","420.205","2718468","29946","4/30/2015","3:23pm"
"872","AAPL","125.337","67968036","246465","4/30/2015","3:24pm"
"873","FB","78.495","21636223","98676","4/30/2015","3:24pm"
"874","GOOG","537.180","1450275","597","4/30/2015","3:24pm"
"875","YHOO","42.370","9725183","18021","4/30/2015","3:24pm"
"876","SIRI","3.920","28807252","172041","4/30/2015","3:24pm"
"877","GE","27.090","31784415","230734","4/30/2015","3:24pm"
"878","S","5.070","11099878","8408","4/30/2015","3:24pm"
"879","BAC","15.875","60986023","221959","4/30/2015","3:24pm"
"880","MSFT","48.810","49113243","74600","4/30/2015","3:24pm"
"881","AMZN","420.205","2722869","4401","4/30/2015","3:25pm"
"882","AAPL","125.329","68092103","124067","4/30/2015","3:25pm"
"883","FB","78.495","21681406","45183","4/30/2015","3:25pm"
"884","GOOG","537.015","1454117","3842","4/30/2015","3:25pm"
"885","YHOO","42.390","9778766","53583","4/30/2015","3:25pm"
"886","SIRI","3.915","28933257","126005","4/30/2015","3:25pm"
"887","GE","27.105","31854858","70443","4/30/2015","3:25pm"
"888","S","5.070","11110631","10753","4/30/2015","3:24pm"
"889","BAC","15.870","61065392","79369","4/30/2015","3:25pm"
"890","MSFT","48.840","49160336","47093","4/30/2015","3:25pm"
"891","AMZN","420.120","2740902","18033","4/30/2015","3:26pm"
"892","AAPL","125.211","68256008","163905","4/30/2015","3:26pm"
"893","FB","78.460","21781014","99608","4/30/2015","3:26pm"
"894","GOOG","536.660","1456501","2384","4/30/2015","3:26pm"
"895","YHOO","42.360","9802505","23739","4/30/2015","3:26pm"
"896","SIRI","3.915","28948235","14978","4/30/2015","3:26pm"
"897","GE","27.080","32004387","149529","4/30/2015","3:26pm"
"898","S","5.076","11146905","36274","4/30/2015","3:26pm"
"899","BAC","15.875","61317247","251855","4/30/2015","3:26pm"
"900","MSFT","48.770","49325476","165140","4/30/2015","3:26pm"
"901","AMZN","419.870","2749803","8901","4/30/2015","3:27pm"
"902","AAPL","125.140","68383981","127973","4/30/2015","3:27pm"
"903","FB","78.445","21900092","119078","4/30/2015","3:27pm"
"904","GOOG","536.610","1459744","3243","4/30/2015","3:26pm"
"905","YHOO","42.335","9852423","49918","4/30/2015","3:27pm"
"906","SIRI","3.910","28973439","25204","4/30/2015","3:27pm"
"907","GE","27.070","32079415","75028","4/30/2015","3:27pm"
"908","S","5.075","11155401","8496","4/30/2015","3:27pm"
"909","BAC","15.860","61485112","167865","4/30/2015","3:27pm"
"910","MSFT","48.730","49392768","67292","4/30/2015","3:27pm"
"911","AMZN","419.530","2777655","27852","4/30/2015","3:28pm"
"912","AAPL","124.971","68677664","293683","4/30/2015","3:28pm"
"913","FB","78.380","22112144","212052","4/30/2015","3:28pm"
"914","GOOG","536.060","1468339","8595","4/30/2015","3:28pm"
"915","YHOO","42.300","10108400","255977","4/30/2015","3:28pm"
"916","SIRI","3.915","29107829","134390","4/30/2015","3:28pm"
"917","GE","27.060","32221321","141906","4/30/2015","3:28pm"
"918","S","5.070","11200295","44894","4/30/2015","3:28pm"
"919","BAC","15.870","61777060","291948","4/30/2015","3:28pm"
"920","MSFT","48.690","49620173","227405","4/30/2015","3:28pm"
"921","AMZN","419.970","2791895","14240","4/30/2015","3:29pm"
"922","AAPL","124.949","68881462","203798","4/30/2015","3:29pm"
"923","FB","78.360","22211773","99629","4/30/2015","3:29pm"
"924","GOOG","535.880","1477840","9501","4/30/2015","3:29pm"
"925","YHOO","42.320","10179807","71407","4/30/2015","3:29pm"
"926","SIRI","3.915","29181429","73600","4/30/2015","3:29pm"
"927","GE","27.070","32347747","126426","4/30/2015","3:29pm"
"928","S","5.075","11217791","17496","4/30/2015","3:29pm"
"929","BAC","15.880","61907563","130503","4/30/2015","3:29pm"
"930","MSFT","48.690","49803287","183114","4/30/2015","3:29pm"
"931","AMZN","419.730","2796411","4516","4/30/2015","3:30pm"
"932","AAPL","124.979","69066948","185486","4/30/2015","3:30pm"
"933","FB","78.349","22308446","96673","4/30/2015","3:30pm"
"934","GOOG","536.230","1488023","10183","4/30/2015","3:30pm"
"935","YHOO","42.320","10402014","222207","4/30/2015","3:30pm"
"936","SIRI","3.915","29204029","22600","4/30/2015","3:30pm"
"937","GE","27.075","32496223","148476","4/30/2015","3:30pm"
"938","S","5.065","11385522","167731","4/30/2015","3:30pm"
"939","BAC","15.880","62323763","416200","4/30/2015","3:30pm"
"940","MSFT","48.690","49926192","122905","4/30/2015","3:30pm"
"941","AMZN","420.200","2799392","2981","4/30/2015","3:31pm"
"942","AAPL","125.066","69180067","113119","4/30/2015","3:31pm"
"943","FB","78.330","22532087","223641","4/30/2015","3:31pm"
"944","GOOG","536.430","1498401","10378","4/30/2015","3:31pm"
"945","YHOO","42.330","10499189","97175","4/30/2015","3:31pm"
"946","SIRI","3.920","29259629","55600","4/30/2015","3:31pm"
"947","GE","27.105","32600019","103796","4/30/2015","3:31pm"
"948","S","5.065","11389272","3750","4/30/2015","3:31pm"
"949","BAC","15.890","62424003","100240","4/30/2015","3:31pm"
"950","MSFT","48.740","50038489","112297","4/30/2015","3:31pm"
"951","AMZN","420.270","2816787","17395","4/30/2015","3:32pm"
"952","AAPL","125.220","69431719","251652","4/30/2015","3:32pm"
"953","FB","78.430","22632574","100487","4/30/2015","3:32pm"
"954","GOOG","536.450","1502226","3825","4/30/2015","3:31pm"
"955","YHOO","42.380","10539970","40781","4/30/2015","3:32pm"
"956","SIRI","3.915","29292058","32429","4/30/2015","3:32pm"
"957","GE","27.125","32645551","45532","4/30/2015","3:32pm"
"958","S","5.065","11395997","6725","4/30/2015","3:32pm"
"959","BAC","15.895","62606648","182645","4/30/2015","3:32pm"
"960","MSFT","48.786","50215443","176954","4/30/2015","3:32pm"
"961","AMZN","420.810","2831248","14461","4/30/2015","3:33pm"
"962","AAPL","125.440","69662193","230474","4/30/2015","3:33pm"
"963","FB","78.580","22824013","191439","4/30/2015","3:33pm"
"964","GOOG","537.530","1507604","5378","4/30/2015","3:33pm"
"965","YHOO","42.470","10666987","127017","4/30/2015","3:33pm"
"966","SIRI","3.915","29321511","29453","4/30/2015","3:33pm"
"967","GE","27.135","32715456","69905","4/30/2015","3:33pm"
"968","S","5.060","11413501","17504","4/30/2015","3:33pm"
"969","BAC","15.910","62921962","315314","4/30/2015","3:33pm"
"970","MSFT","48.850","50392242","176799","4/30/2015","3:33pm"
"971","AMZN","421.070","2863929","32681","4/30/2015","3:34pm"
"972","AAPL","125.458","69859671","197478","4/30/2015","3:34pm"
"973","FB","78.580","22973192","149179","4/30/2015","3:34pm"
"974","GOOG","537.300","1509923","2319","4/30/2015","3:34pm"
"975","YHOO","42.500","10789849","122862","4/30/2015","3:34pm"
"976","SIRI","3.915","29359465","37954","4/30/2015","3:34pm"
"977","GE","27.150","32847736","132280","4/30/2015","3:34pm"
"978","S","5.060","11420601","7100","4/30/2015","3:34pm"
"979","BAC","15.920","63026732","104770","4/30/2015","3:34pm"
"980","MSFT","48.820","50556806","164564","4/30/2015","3:34pm"
"981","AMZN","420.520","2882261","18332","4/30/2015","3:35pm"
"982","AAPL","125.363","70051355","191684","4/30/2015","3:35pm"
"983","FB","78.610","23103186","129994","4/30/2015","3:35pm"
"984","GOOG","536.810","1515225","5302","4/30/2015","3:35pm"
"985","YHOO","42.480","10896808","106959","4/30/2015","3:35pm"
"986","SIRI","3.915","29399213","39748","4/30/2015","3:35pm"
"987","GE","27.120","32978752","131016","4/30/2015","3:35pm"
"988","S","5.060","11451693","31092","4/30/2015","3:35pm"
"989","BAC","15.915","63132308","105576","4/30/2015","3:35pm"
"990","MSFT","48.790","50660970","104164","4/30/2015","3:35pm"
"991","AMZN","420.370","2894872","12611","4/30/2015","3:36pm"
"992","AAPL","125.200","70264730","213375","4/30/2015","3:36pm"
"993","FB","78.630","23179165","75979","4/30/2015","3:36pm"
"994","GOOG","536.230","1522710","7485","4/30/2015","3:36pm"
"995","YHOO","42.480","10955800","58992","4/30/2015","3:36pm"
"996","SIRI","3.915","29451113","51900","4/30/2015","3:36pm"
"997","GE","27.126","33052539","73787","4/30/2015","3:36pm"
"998","S","5.065","11479756","28063","4/30/2015","3:36pm"
"999","BAC","15.910","63455829","323521","4/30/2015","3:36pm"
"1000","MSFT","48.780","50762175","101205","4/30/2015","3:36pm"
"1001","AMZN","420.450","2902804","7932","4/30/2015","3:37pm"
"1002","AAPL","125.263","70431158","166428","4/30/2015","3:37pm"
"1003","FB","78.640","23329465","150300","4/30/2015","3:37pm"
"1004","GOOG","536.260","1532097","9387","4/30/2015","3:37pm"
"1005","YHOO","42.485","11094511","138711","4/30/2015","3:37pm"
"1006","SIRI","3.915","29498713","47600","4/30/2015","3:37pm"
"1007","GE","27.135","33203986","151447","4/30/2015","3:37pm"
"1008","S","5.065","11492572","12816","4/30/2015","3:37pm"
"1009","BAC","15.920","63611872","156043","4/30/2015","3:37pm"
"1010","MSFT","48.830","50868247","106072","4/30/2015","3:37pm"
"1011","AMZN","420.663","2913870","11066","4/30/2015","3:38pm"
"1012","AAPL","125.240","70662987","231829","4/30/2015","3:38pm"
"1013","FB","78.680","23439185","109720","4/30/2015","3:38pm"
"1014","GOOG","536.300","1537495","5398","4/30/2015","3:38pm"
"1015","YHOO","42.490","11196102","101591","4/30/2015","3:38pm"
"1016","SIRI","3.915","29561447","62734","4/30/2015","3:38pm"
"1017","GE","27.130","33481080","277094","4/30/2015","3:38pm"
"1018","S","5.065","11510342","17770","4/30/2015","3:38pm"
"1019","BAC","15.925","63775097","163225","4/30/2015","3:38pm"
"1020","MSFT","48.820","50956792","88545","4/30/2015","3:38pm"
"1021","AMZN","420.880","2923982","10112","4/30/2015","3:39pm"
"1022","AAPL","125.240","70838950","175963","4/30/2015","3:39pm"
"1023","FB","78.715","23534885","95700","4/30/2015","3:39pm"
"1024","GOOG","536.500","1542528","5033","4/30/2015","3:39pm"
"1025","YHOO","42.485","11268741","72639","4/30/2015","3:39pm"
"1026","SIRI","3.915","29899247","337800","4/30/2015","3:39pm"
"1027","GE","27.135","33571047","89967","4/30/2015","3:39pm"
"1028","S","5.080","11693403","183061","4/30/2015","3:39pm"
"1029","BAC","15.930","63899891","124794","4/30/2015","3:39pm"
"1030","MSFT","48.830","51038582","81790","4/30/2015","3:39pm"
"1031","AMZN","420.455","2933585","9603","4/30/2015","3:40pm"
"1032","AAPL","125.160","71045763","206813","4/30/2015","3:40pm"
"1033","FB","78.640","23678190","143305","4/30/2015","3:40pm"
"1034","GOOG","536.250","1550951","8423","4/30/2015","3:40pm"
"1035","YHOO","42.460","11347865","79124","4/30/2015","3:40pm"
"1036","SIRI","3.920","30495604","596357","4/30/2015","3:40pm"
"1037","GE","27.105","33853724","282677","4/30/2015","3:40pm"
"1038","S","5.080","11709541","16138","4/30/2015","3:40pm"
"1039","BAC","15.910","64311806","411915","4/30/2015","3:40pm"
"1040","MSFT","48.815","51197567","158985","4/30/2015","3:40pm"
"1041","AMZN","420.152","2941280","7695","4/30/2015","3:41pm"
"1042","AAPL","125.180","71205348","159585","4/30/2015","3:41pm"
"1043","FB","78.615","23749724","71534","4/30/2015","3:41pm"
"1044","GOOG","536.320","1565848","14897","4/30/2015","3:41pm"
"1045","YHOO","42.440","11446990","99125","4/30/2015","3:41pm"
"1046","SIRI","3.915","31113471","617867","4/30/2015","3:41pm"
"1047","GE","27.120","34457552","603828","4/30/2015","3:41pm"
"1048","S","5.080","11715771","6230","4/30/2015","3:41pm"
"1049","BAC","15.915","64782365","470559","4/30/2015","3:41pm"
"1050","MSFT","48.800","51295029","97462","4/30/2015","3:41pm"
"1051","AMZN","420.190","2950235","8955","4/30/2015","3:42pm"
"1052","AAPL","125.040","71370638","165290","4/30/2015","3:42pm"
"1053","FB","78.560","23988596","238872","4/30/2015","3:42pm"
"1054","GOOG","536.240","1578165","12317","4/30/2015","3:42pm"
"1055","YHOO","42.440","11534993","88003","4/30/2015","3:42pm"
"1056","SIRI","3.915","31160694","47223","4/30/2015","3:42pm"
"1057","GE","27.100","34663961","206409","4/30/2015","3:42pm"
"1058","S","5.075","11741371","25600","4/30/2015","3:42pm"
"1059","BAC","15.895","65655414","873049","4/30/2015","3:42pm"
"1060","MSFT","48.765","51444090","149061","4/30/2015","3:42pm"
"1061","AMZN","420.000","2958402","8167","4/30/2015","3:43pm"
"1062","AAPL","125.075","71530183","159545","4/30/2015","3:43pm"
"1063","FB","78.560","24096854","108258","4/30/2015","3:43pm"
"1064","GOOG","535.760","1582502","4337","4/30/2015","3:43pm"
"1065","YHOO","42.420","11620287","85294","4/30/2015","3:43pm"
"1066","SIRI","3.915","31201735","41041","4/30/2015","3:43pm"
"1067","GE","27.090","34764913","100952","4/30/2015","3:43pm"
"1068","S","5.075","11755571","14200","4/30/2015","3:43pm"
"1069","BAC","15.890","65840444","185030","4/30/2015","3:43pm"
"1070","MSFT","48.750","51734967","290877","4/30/2015","3:43pm"
"1071","AMZN","420.180","2966772","8370","4/30/2015","3:44pm"
"1072","AAPL","125.070","71630284","100101","4/30/2015","3:44pm"
"1073","FB","78.579","24287740","190886","4/30/2015","3:44pm"
"1074","GOOG","535.375","1591520","9018","4/30/2015","3:44pm"
"1075","YHOO","42.407","11705915","85628","4/30/2015","3:44pm"
"1076","SIRI","3.915","31267339","65604","4/30/2015","3:44pm"
"1077","GE","27.087","34825154","60241","4/30/2015","3:44pm"
"1078","S","5.080","11765379","9808","4/30/2015","3:44pm"
"1079","BAC","15.895","66086506","246062","4/30/2015","3:44pm"
"1080","MSFT","48.715","51956429","221462","4/30/2015","3:44pm"
"1081","AMZN","420.350","2988870","22098","4/30/2015","3:45pm"
"1082","AAPL","125.050","71754127","123843","4/30/2015","3:45pm"
"1083","FB","78.600","24418586","130846","4/30/2015","3:45pm"
"1084","GOOG","535.285","1598958","7438","4/30/2015","3:45pm"
"1085","YHOO","42.410","11793942","88027","4/30/2015","3:45pm"
"1086","SIRI","3.920","31428392","161053","4/30/2015","3:45pm"
"1087","GE","27.070","34944742","119588","4/30/2015","3:45pm"
"1088","S","5.080","11796539","31160","4/30/2015","3:45pm"
"1089","BAC","15.880","66233270","146764","4/30/2015","3:45pm"
"1090","MSFT","48.700","52210333","253904","4/30/2015","3:45pm"
"1091","AMZN","420.495","3013719","24849","4/30/2015","3:46pm"
"1092","AAPL","125.080","71877119","122992","4/30/2015","3:46pm"
"1093","FB","78.677","24560874","142288","4/30/2015","3:46pm"
"1094","GOOG","535.290","1612014","13056","4/30/2015","3:46pm"
"1095","YHOO","42.440","11859429","65487","4/30/2015","3:46pm"
"1096","SIRI","3.915","31548984","120592","4/30/2015","3:46pm"
"1097","GE","27.095","35079435","134693","4/30/2015","3:46pm"
"1098","S","5.080","11839910","43371","4/30/2015","3:46pm"
"1099","BAC","15.890","66374801","141531","4/30/2015","3:46pm"
"1100","MSFT","48.700","52533376","323043","4/30/2015","3:46pm"
"1101","AMZN","420.410","3025354","11635","4/30/2015","3:47pm"
"1102","AAPL","125.149","72050932","173813","4/30/2015","3:47pm"
"1103","FB","78.720","24680690","119816","4/30/2015","3:47pm"
"1104","GOOG","535.480","1627648","15634","4/30/2015","3:47pm"
"1105","YHOO","42.465","11920432","61003","4/30/2015","3:47pm"
"1106","SIRI","3.915","31682973","133989","4/30/2015","3:47pm"
"1107","GE","27.105","35148401","68966","4/30/2015","3:47pm"
"1108","S","5.080","11879711","39801","4/30/2015","3:47pm"
"1109","BAC","15.905","66608450","233649","4/30/2015","3:47pm"
"1110","MSFT","48.720","52788294","254918","4/30/2015","3:47pm"
"1111","AMZN","420.340","3042798","17444","4/30/2015","3:48pm"
"1112","AAPL","125.144","72208873","157941","4/30/2015","3:48pm"
"1113","FB","78.675","24842054","161364","4/30/2015","3:48pm"
"1114","GOOG","535.445","1658471","30823","4/30/2015","3:48pm"
"1115","YHOO","42.450","11969056","48624","4/30/2015","3:48pm"
"1116","SIRI","3.915","31791448","108475","4/30/2015","3:48pm"
"1117","GE","27.095","35278053","129652","4/30/2015","3:48pm"
"1118","S","5.075","12069766","190055","4/30/2015","3:48pm"
"1119","BAC","15.920","66908792","300342","4/30/2015","3:48pm"
"1120","MSFT","48.720","53049509","261215","4/30/2015","3:48pm"
"1121","AMZN","420.320","3071985","29187","4/30/2015","3:49pm"
"1122","AAPL","125.050","72393604","184731","4/30/2015","3:49pm"
"1123","FB","78.664","24975963","133909","4/30/2015","3:49pm"
"1124","GOOG","535.180","1673712","15241","4/30/2015","3:49pm"
"1125","YHOO","42.420","12055740","86684","4/30/2015","3:49pm"
"1126","SIRI","3.920","32115913","324465","4/30/2015","3:49pm"
"1127","GE","27.080","35376196","98143","4/30/2015","3:49pm"
"1128","S","5.090","12366231","296465","4/30/2015","3:49pm"
"1129","BAC","15.910","67332505","423713","4/30/2015","3:49pm"
"1130","MSFT","48.685","53275149","225640","4/30/2015","3:49pm"
"1131","AMZN","420.490","3090260","18275","4/30/2015","3:50pm"
"1132","AAPL","124.920","72912013","518409","4/30/2015","3:50pm"
"1133","FB","78.630","25167588","191625","4/30/2015","3:50pm"
"1134","GOOG","535.510","1688908","15196","4/30/2015","3:50pm"
"1135","YHOO","42.450","12254265","198525","4/30/2015","3:50pm"
"1136","SIRI","3.915","32969603","853690","4/30/2015","3:50pm"
"1137","GE","27.080","35490735","114539","4/30/2015","3:50pm"
"1138","S","5.080","12395658","29427","4/30/2015","3:50pm"
"1139","BAC","15.900","67485646","153141","4/30/2015","3:50pm"
"1140","MSFT","48.655","53763299","488150","4/30/2015","3:50pm"
"1141","AMZN","420.540","3106230","15970","4/30/2015","3:51pm"
"1142","AAPL","124.990","73172514","260501","4/30/2015","3:51pm"
"1143","FB","78.565","25364229","196641","4/30/2015","3:51pm"
"1144","GOOG","535.950","1704042","15134","4/30/2015","3:51pm"
"1145","YHOO","42.470","12326518","72253","4/30/2015","3:51pm"
"1146","SIRI","3.915","33059567","89964","4/30/2015","3:51pm"
"1147","GE","27.100","35617785","127050","4/30/2015","3:51pm"
"1148","S","5.080","12416720","21062","4/30/2015","3:51pm"
"1149","BAC","15.915","67701516","215870","4/30/2015","3:51pm"
"1150","MSFT","48.645","54230523","467224","4/30/2015","3:51pm"
"1151","AMZN","420.640","3115889","9659","4/30/2015","3:52pm"
"1152","AAPL","124.980","73350971","178457","4/30/2015","3:52pm"
"1153","FB","78.571","25563039","198810","4/30/2015","3:52pm"
"1154","GOOG","536.460","1717018","12976","4/30/2015","3:52pm"
"1155","YHOO","42.490","12395018","68500","4/30/2015","3:52pm"
"1156","SIRI","3.910","33098267","38700","4/30/2015","3:52pm"
"1157","GE","27.090","35677977","60192","4/30/2015","3:52pm"
"1158","S","5.090","12433096","16376","4/30/2015","3:52pm"
"1159","BAC","15.910","67789596","88080","4/30/2015","3:52pm"
"1160","MSFT","48.630","54565611","335088","4/30/2015","3:52pm"
"1161","AMZN","420.550","3127501","11612","4/30/2015","3:53pm"
"1162","AAPL","124.915","73588019","237048","4/30/2015","3:53pm"
"1163","FB","78.620","25710769","147730","4/30/2015","3:53pm"
"1164","GOOG","536.370","1739041","22023","4/30/2015","3:53pm"
"1165","YHOO","42.480","12492631","97613","4/30/2015","3:53pm"
"1166","SIRI","3.910","33165792","67525","4/30/2015","3:53pm"
"1167","GE","27.070","35851632","173655","4/30/2015","3:53pm"
"1168","S","5.090","12458187","25091","4/30/2015","3:53pm"
"1169","BAC","15.900","68479224","689628","4/30/2015","3:53pm"
"1170","MSFT","48.620","54885564","319953","4/30/2015","3:53pm"
"1171","AMZN","420.790","3143416","15915","4/30/2015","3:54pm"
"1172","AAPL","124.910","73918219","330200","4/30/2015","3:54pm"
"1173","FB","78.660","25899777","189008","4/30/2015","3:54pm"
"1174","GOOG","535.830","1744486","5445","4/30/2015","3:54pm"
"1175","YHOO","42.450","12598403","105772","4/30/2015","3:54pm"
"1176","SIRI","3.910","33230222","64430","4/30/2015","3:54pm"
"1177","GE","27.070","35949585","97953","4/30/2015","3:54pm"
"1178","S","5.090","12495627","37440","4/30/2015","3:54pm"
"1179","BAC","15.895","68813940","334716","4/30/2015","3:54pm"
"1180","MSFT","48.610","55036426","150862","4/30/2015","3:54pm"
"1181","AMZN","420.860","3164339","20923","4/30/2015","3:55pm"
"1182","AAPL","124.960","74189922","271703","4/30/2015","3:55pm"
"1183","FB","78.690","26037381","137604","4/30/2015","3:55pm"
"1184","GOOG","535.940","1750822","6336","4/30/2015","3:55pm"
"1185","YHOO","42.460","12716228","117825","4/30/2015","3:55pm"
"1186","SIRI","3.915","33367422","137200","4/30/2015","3:55pm"
"1187","GE","27.080","36135050","185465","4/30/2015","3:55pm"
"1188","S","5.110","12769718","274091","4/30/2015","3:55pm"
"1189","BAC","15.920","69362209","548269","4/30/2015","3:55pm"
"1190","MSFT","48.635","55510249","473823","4/30/2015","3:55pm"
"1191","AMZN","421.200","3190345","26006","4/30/2015","3:56pm"
"1192","AAPL","124.980","74429035","239113","4/30/2015","3:56pm"
"1193","FB","78.765","26252672","215291","4/30/2015","3:56pm"
"1194","GOOG","536.400","1759975","9153","4/30/2015","3:56pm"
"1195","YHOO","42.460","12818943","102715","4/30/2015","3:56pm"
"1196","SIRI","3.920","33498722","131300","4/30/2015","3:56pm"
"1197","GE","27.090","36438831","303781","4/30/2015","3:56pm"
"1198","S","5.110","12801309","31591","4/30/2015","3:56pm"
"1199","BAC","15.910","69781305","419096","4/30/2015","3:56pm"
"1200","MSFT","48.630","55881353","371104","4/30/2015","3:56pm"
"1201","AMZN","421.315","3212206","21861","4/30/2015","3:57pm"
"1202","AAPL","125.030","74725365","296330","4/30/2015","3:57pm"
"1203","FB","78.740","26503082","250410","4/30/2015","3:57pm"
"1204","GOOG","536.490","1769765","9790","4/30/2015","3:57pm"
"1205","YHOO","42.500","12986187","167244","4/30/2015","3:57pm"
"1206","SIRI","3.925","34546376","1047654","4/30/2015","3:57pm"
"1207","GE","27.070","36637201","198370","4/30/2015","3:57pm"
"1208","S","5.130","13044847","243538","4/30/2015","3:57pm"
"1209","BAC","15.915","70113822","332517","4/30/2015","3:57pm"
"1210","MSFT","48.640","56262367","381014","4/30/2015","3:57pm"
"1211","AMZN","421.587","3247103","34897","4/30/2015","3:58pm"
"1212","AAPL","125.045","75007375","282010","4/30/2015","3:58pm"
"1213","FB","78.730","26688431","185349","4/30/2015","3:58pm"
"1214","GOOG","536.620","1780420","10655","4/30/2015","3:58pm"
"1215","YHOO","42.520","13170206","184019","4/30/2015","3:58pm"
"1216","SIRI","3.935","35577728","1031352","4/30/2015","3:58pm"
"1217","GE","27.080","37032208","395007","4/30/2015","3:58pm"
"1218","S","5.130","13284135","239288","4/30/2015","3:58pm"
"1219","BAC","15.915","70368920","255098","4/30/2015","3:58pm"
"1220","MSFT","48.645","56546835","284468","4/30/2015","3:58pm"
"1221","AMZN","421.630","3290946","43843","4/30/2015","3:59pm"
"1222","AAPL","125.130","75610258","602883","4/30/2015","3:59pm"
"1223","FB","78.720","27069492","381061","4/30/2015","3:59pm"
"1224","GOOG","537.050","1800396","19976","4/30/2015","3:59pm"
"1225","YHOO","42.549","13332098","161892","4/30/2015","3:59pm"
"1226","SIRI","3.945","36938628","1360900","4/30/2015","3:59pm"
"1227","GE","27.080","37473629","441421","4/30/2015","3:59pm"
"1228","S","5.150","14033418","749283","4/30/2015","3:59pm"
"1229","BAC","15.920","71100974","732054","4/30/2015","3:59pm"
"1230","MSFT","48.705","57364905","818070","4/30/2015","3:59pm"
"1231","AMZN","421.785","3535436","244490","4/30/2015","4:00pm"
"1232","AAPL","125.150","81371781","5761523","4/30/2015","4:00pm"
"1233","FB","78.763","28182333","1112841","4/30/2015","4:00pm"
"1234","GOOG","537.340","2046047","245651","4/30/2015","4:00pm"
"1235","YHOO","42.565","14119519","787421","4/30/2015","4:00pm"
"1236","SIRI","3.950","39554383","2615755","4/30/2015","4:00pm"
"1237","GE","27.080","42074339","4600710","4/30/2015","4:00pm"
"1238","S","5.130","14688478","655060","4/30/2015","4:00pm"
"1239","BAC","15.920","71732663","631689","4/30/2015","4:00pm"
"1240","MSFT","48.640","63034295","5669390","4/30/2015","4:00pm"
